NTD ID,Legacy NTD ID,Agency,Mode,TOS,3 Mode,Mode/Type of Service Status,Reporter Type,Organization Type,HQ City,HQ State,UACE CD,UZA Name, UZA SQ Miles , UZA Population , Service Area Population , Service Area SQ Miles ,Last Closed Report Year,Last Closed FY End Month,Last Closed FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Avg Trip Length FY,Fares FY,Operating Expenses FY,Avg Cost Per Trip FY,Avg Fares Per Trip FY
40179,4179,Broward County Community Bus Service,MB,PT,Bus,Inactive,Full Reporter,Consolidated Reporter,Plantation,FL,56602,"Miami--Fort Lauderdale, FL"," 1,244.18 "," 6,077,522 "," 1,869,235 ", 410 ,2015,9,2015,"7,503,440","2,023,622",4,"$260,076.00 ","$5,630,816.00 ",$2.78 ,$0.13 
40180,4180,University of Georgia,DR,DO,Bus,Active,Full Reporter,University,ATHENS,GA,03763,"Athens-Clarke County, GA", 91.85 ," 143,213 "," 119,648 ", 14 ,2023,6,2023,"20,689","6,913",3,$0.00 ,"$487,053.00 ",$70.45 ,$0.00 
40180,4180,University of Georgia,MB,DO,Bus,Active,Full Reporter,University,ATHENS,GA,03763,"Athens-Clarke County, GA", 91.85 ," 143,213 "," 119,648 ", 14 ,2023,6,2023,"3,491,586","2,934,106",1,$0.00 ,"$6,868,209.00 ",$2.34 ,$0.00 
40184,4184,City of Bowling Green,DR,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",BOWLING GREEN,KY,09379,"Bowling Green, KY", 52.18 ," 97,814 "," 72,294 ", 15 ,2020,6,2020,,,,,,,
40184,4184,City of Bowling Green,MB,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",BOWLING GREEN,KY,09379,"Bowling Green, KY", 52.18 ," 97,814 "," 72,294 ", 15 ,2020,6,2020,,,,,,,
40185,4185,Bay County Transportation Planning Organization,DR,PT,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",PANAMA CITY,FL,67305,"Panama City--Panama City Beach, FL", 119.47 ," 162,060 "," 190,769 ", 758 ,2023,9,2023,"548,842","49,793",11,"$57,204.00 ","$1,759,706.00 ",$35.34 ,$1.15 
40185,4185,Bay County Transportation Planning Organization,MB,PT,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",PANAMA CITY,FL,67305,"Panama City--Panama City Beach, FL", 119.47 ," 162,060 "," 190,769 ", 758 ,2023,9,2023,"2,243,430","348,607",6,"$367,354.00 ","$3,421,179.00 ",$9.81 ,$1.05 
40186,4186,City of Murfreesboro,DR,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",MURFREESBORO,TN,60733,"Murfreesboro, TN", 86.13 ," 177,313 "," 152,769 ", 62 ,2012,6,2012,,,,,,,
40186,4186,City of Murfreesboro,MB,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",MURFREESBORO,TN,60733,"Murfreesboro, TN", 86.13 ," 177,313 "," 152,769 ", 62 ,2023,6,2023,,,,,,,
40188,4188,Government of the Virgin Islands,DR,DO,Bus,Active,Small Systems Reporter,State Government Unit or Department of Transportation,CHARLOTTE AMALIE,VI,00078,"Virgin Islands, VI", 134.00 ," 87,146 "," 87,146 ", 132 ,2023,9,2023,,,,,,,
40188,4188,Government of the Virgin Islands,MB,DO,Bus,Active,Small Systems Reporter,State Government Unit or Department of Transportation,CHARLOTTE AMALIE,VI,00078,"Virgin Islands, VI", 134.00 ," 87,146 "," 87,146 ", 132 ,2023,9,2023,,,,,,,
40190,4190,"East Tennessee Human Resource Agency, Inc.",DR,DO,Bus,Active,Small Systems Reporter,Other Publicly-Owned or Privately Chartered Corporation,KNOXVILLE,TN,59410,"Morristown, TN", 63.91 ," 66,539 "," 1,176,033 "," 6,563 ",2023,6,2023,,,,,,,
40191,4191,Transit Authority of Central Kentucky,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ELIZABETHTOWN,KY,26750,"Elizabethtown--Radcliff, KY", 55.83 ," 76,441 "," 142,404 ", 930 ,2023,6,2023,"1,428,015","89,196",16,"$2,483,257.00 ","$3,703,040.00 ",$41.52 ,$27.84 
40191,4191,Transit Authority of Central Kentucky,MB,DO,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,ELIZABETHTOWN,KY,26750,"Elizabethtown--Radcliff, KY", 55.83 ," 76,441 "," 142,404 ", 930 ,2021,6,2021,"429,940","23,314",18,$0.00 ,$0.00 ,$0.00 ,$0.00 
40191,4191,Transit Authority of Central Kentucky,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ELIZABETHTOWN,KY,26750,"Elizabethtown--Radcliff, KY", 55.83 ," 76,441 "," 142,404 ", 930 ,2023,6,2023,"255,684","9,239",28,"$115,028.00 ","$51,261.00 ",$5.55 ,$12.45 
40192,4192,Martin County,CB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",STUART,FL,71479,"Port St. Lucie, FL", 224.23 ," 437,745 "," 159,942 ", 65 ,2023,9,2023,"255,332","11,074",23,"$12,435.00 ","$600,893.00 ",$54.26 ,$1.12 
40192,4192,Martin County,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",STUART,FL,71479,"Port St. Lucie, FL", 224.23 ," 437,745 "," 159,942 ", 65 ,2023,9,2023,"18,796","3,849",5,"$10,056.00 ","$329,424.00 ",$85.59 ,$2.61 
40192,4192,Martin County,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",STUART,FL,71479,"Port St. Lucie, FL", 224.23 ," 437,745 "," 159,942 ", 65 ,2023,9,2023,"589,616","92,568",6,"$120,093.00 ","$2,233,202.00 ",$24.12 ,$1.30 
40196,4196,Kentuckiana Regional Planning and Development Agency,VP,DO,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",LOUISVILLE,KY,51755,"Louisville/Jefferson County, KY--IN", 400.86 ," 974,397 "," 1,226,074 "," 2,446 ",2022,6,2022,"1,351,632","42,933",31,"$147,131.00 ","$673,600.00 ",$15.69 ,$3.43 
40200,4200,Tampa Bay Area Regional Transit Authority,VP,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,TAMPA,FL,86599,"Tampa--St. Petersburg, FL", 968.94 ," 2,783,045 "," 3,257,481 "," 1,680 ",2023,9,2023,"11,813,691","393,283",30,"$2,426,992.00 ","$2,168,278.00 ",$5.51 ,$6.17 
40203,4203,Enterprise Rideshare,VP,DO,Bus,Inactive,Full Reporter,Private-For-Profit Corporation,Atlanta,GA,03817,"Atlanta, GA"," 2,553.04 "," 5,100,112 "," 486,290 ", 132 ,2018,7,2018,"28,992,306","731,196",40,"$2,800,569.00 ","$2,131,727.00 ",$2.92 ,$3.83 
40204,4204,Mid-Cumberland Human Resource Agency,DR,DO,Bus,Active,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,NASHVILLE,TN,60733,"Murfreesboro, TN", 86.13 ," 177,313 "," 1,141,280 "," 5,415 ",2023,6,2023,,,,,,,
40204,4204,Mid-Cumberland Human Resource Agency,DR,PT,Bus,Inactive,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,NASHVILLE,TN,60733,"Murfreesboro, TN", 86.13 ," 177,313 "," 1,141,280 "," 5,415 ",2023,6,2023,,,,,,,
40208,4208,City of Clemson,MB,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CLEMSON,SC,02420,"Anderson--Clemson, SC", 95.94 ," 118,369 "," 42,791 ", 94 ,2023,6,2023,,,,,,,
40209,4209,Hoke County,DR,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",RAEFORD,NC,29440,"Fayetteville, NC", 195.92 ," 325,008 "," 54,446 ", 392 ,2023,6,2023,,,,,,,
40213,4213,Autauga County ,DR,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",PRATTVILLE,AL,58600,"Montgomery, AL", 145.10 ," 254,348 "," 58,805 ", 139 ,2023,9,2023,,,,,,,
40222,4R06-094,Wake County,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",RALEIGH,NC,73261,"Raleigh, NC", 554.82 ," 1,106,646 "," 1,072,203 ", 861 ,2023,6,2023,"1,407,813","168,233",8,"$3,347,236.00 ","$12,704,437.00 ",$75.52 ,$19.90 
40224,4224,Buncombe County,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ASHEVILLE,NC,03358,"Asheville, NC", 248.58 ," 285,776 "," 275,901 ", 657 ,2023,6,2023,"786,002","86,703",9,"$862,879.00 ","$2,823,896.00 ",$32.57 ,$9.95 
40224,4224,Buncombe County,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ASHEVILLE,NC,03358,"Asheville, NC", 248.58 ," 285,776 "," 275,901 ", 657 ,2023,6,2023,"363,648","27,155",13,$0.00 ,"$856,998.00 ",$31.56 ,$0.00 
40228,4228,Mecklenburg County ,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Charlotte,NC,15670,"Charlotte, NC--SC", 657.61 ," 1,379,873 "," 1,163,701 ", 524 ,2023,6,2023,"470,179","50,744",9,"$1,168,428.00 ","$4,362,736.00 ",$85.98 ,$23.03 
40228,4228,Mecklenburg County ,DR,TX,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Charlotte,NC,15670,"Charlotte, NC--SC", 657.61 ," 1,379,873 "," 1,163,701 ", 524 ,2023,6,2023,"2,673,677","298,831",9,$0.00 ,"$3,314,758.00 ",$11.09 ,$0.00 
40230,4230,City of Atlanta,SR,DO,Rail,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Atlanta,GA,03817,"Atlanta, GA"," 2,553.04 "," 5,100,112 "," 486,290 ", 132 ,2018,6,2018,"364,699","387,978",1,"$160,794.00 ","$5,589,429.00 ",$14.41 ,$0.41 
40232,4232,Central Florida Commuter Rail,CR,PT,Rail,Active,Full Reporter,State Government Unit or Department of Transportation,TALLAHASSEE,FL,65863,"Orlando, FL", 644.61 ," 1,853,896 "," 320,753 ", 110 ,2023,6,2023,"16,823,179","1,001,878",17,"$2,093,237.00 ","$66,113,166.00 ",$65.99 ,$2.09 
40244,,"Spartanburg Regional Health Services, Inc.",DR,DO,Bus,Active,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,SPARTANBURG,SC,83548,"Spartanburg, SC", 181.00 ," 196,943 "," 356,698 ", 808 ,2023,9,2023,"881,308","85,594",10,"$1,039,216.00 ","$4,214,293.00 ",$49.24 ,$12.14 
40245,,"Clay County Council on Aging, Inc.",DR,DO,Bus,Inactive,Full Reporter,Private-Non-Profit Corporation,Green Cove Springs,FL,42346,"Jacksonville, FL", 573.27 ," 1,247,374 "," 210,000 ", 881 ,2017,12,2017,"619,854","86,573",7,"$25,132.00 ","$1,815,462.00 ",$20.97 ,$0.29 
40245,,"Clay County Council on Aging, Inc.",MB,DO,Bus,Inactive,Full Reporter,Private-Non-Profit Corporation,Green Cove Springs,FL,42346,"Jacksonville, FL", 573.27 ," 1,247,374 "," 210,000 ", 881 ,2017,12,2017,"759,810","42,842",18,"$30,632.00 ","$479,587.00 ",$11.19 ,$0.71 
40247,,Shelby County Government,VP,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MEMPHIS,TN,56116,"Memphis, TN--MS--AR", 491.27 ," 1,056,190 "," 744,444 ", 319 ,2019,6,2019,"1,549,081","67,045",23,"$366,569.00 ","$612,056.00 ",$9.13 ,$5.47 
40252,,City Of Burlington,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BURLINGTON,NC,11728,"Burlington, NC", 92.02 ," 145,311 "," 66,223 ", 35 ,2023,6,2023,,,,,,,
40252,,City Of Burlington,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BURLINGTON,NC,11728,"Burlington, NC", 92.02 ," 145,311 "," 66,223 ", 35 ,2023,6,2023,,,,,,,
40258,,"The Looper Group, Inc.",MB,DO,Bus,Inactive,Full Reporter,Private-Non-Profit Corporation,St. Petersburg,FL,86599,"Tampa--St. Petersburg, FL", 968.94 ," 2,783,045 "," 18,201 ", 3 ,2019,3,2019,"24,616","19,531",1,"$6,219.00 ","$201,474.00 ",$10.32 ,$0.32 
40259,,"Jolley Trolley Transportation of Clearwater, Inc.",MB,DO,Bus,Inactive,Full Reporter,Private-Non-Profit Corporation,Clearwater,FL,86599,"Tampa--St. Petersburg, FL", 968.94 ," 2,783,045 "," 62,821 ", 21 ,2017,9,2017,"2,154,295","440,049",5,"$426,398.00 ","$1,958,539.00 ",$4.45 ,$0.97 
40264,,Georgia State Road and Tollway Authority,CB,PT,Bus,Inactive,Full Reporter,State Government Unit or Department of Transportation,ATLANTA,GA,03817,"Atlanta, GA"," 2,553.04 "," 5,100,112 "," 1,354,871 ", 498 ,2020,6,2020,"36,603,480","1,362,125",27,"$6,099,323.00 ","$23,732,562.00 ",$17.42 ,$4.48 
40264,,Georgia State Road and Tollway Authority,VP,PT,Bus,Inactive,Full Reporter,State Government Unit or Department of Transportation,ATLANTA,GA,03817,"Atlanta, GA"," 2,553.04 "," 5,100,112 "," 1,354,871 ", 498 ,2020,6,2020,"21,888,715","544,819",40,"$3,047,573.00 ","$2,382,620.00 ",$4.37 ,$5.59 
40265,,North Central Alabama Regional Council of Governments,DR,DO,Bus,Active,Small Systems Reporter,"MPO, COG or Other Planning Agency",DECATUR,AL,22690,"Decatur, AL", 43.47 ," 60,458 "," 70,436 ", 43 ,2023,9,2023,"206,786","38,312",5,"$46,358.00 ","$769,383.00 ",$20.08 ,$1.21 
40271,,"Florida Department of Transportation, District 1 Office",VP,PT,Bus,Active,Full Reporter,State Government Unit or Department of Transportation,TALLAHASSEE,FL,13510,"Cape Coral, FL", 331.80 ," 599,242 "," 2,889,349 "," 1,289 ",2023,6,2023,,,,,,,
40928,4R01-005,Baldwin County Commission,CB,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BAY MINETTE,AL,28766,"Fairhope--Daphne, AL", 59.07 ," 76,807 "," 253,507 "," 1,590 ",2016,9,2016,"820,173","13,359",61,"$48,695.00 ","$264,399.00 ",$19.79 ,$3.65 
40928,4R01-005,Baldwin County Commission,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BAY MINETTE,AL,28766,"Fairhope--Daphne, AL", 59.07 ," 76,807 "," 253,507 "," 1,590 ",2023,9,2023,"1,077,003","101,576",11,"$313,417.00 ","$3,224,241.00 ",$31.74 ,$3.09 
40950,4R08-001,First Tennessee Human Resource Agency,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,JOHNSON CITY,TN,43210,"Johnson City, TN", 106.03 ," 128,519 "," 525,455 "," 2,897 ",2023,6,2023,"2,243,178","141,537",16,"$2,434,501.00 ","$5,344,682.00 ",$37.76 ,$17.20 
40954,4R08-007,South Central Tennessee Development District,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,MT PLEASANT,TN,84088,"Spring Hill, TN", 23.31 ," 60,309 "," 417,789 "," 6,415 ",2023,6,2023,,,,,,,
40954,4R08-007,South Central Tennessee Development District,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,MT PLEASANT,TN,84088,"Spring Hill, TN", 23.31 ," 60,309 "," 417,789 "," 6,415 ",2023,6,2023,,,,,,,
41068,4R02-028,Flagler County,DR,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",BUNNELL,FL,22612,"Daytona Beach--Palm Coast--Port Orange, FL", 212.36 ," 402,126 "," 131,439 ", 571 ,2023,9,2023,,,,,,,
41105,4R04-020,"Audubon Area Community Services, Inc.",DR,DO,Bus,Active,Full Reporter,Private-Non-Profit Corporation,OWENSBORO,KY,66484,"Owensboro, KY", 36.40 ," 76,433 "," 216,306 "," 2,693 ",2023,6,2023,"2,512,446","132,537",19,"$5,864,706.00 ","$5,579,455.00 ",$42.10 ,$44.25 
41199,,Board of County Commissioners of St. Lucie County,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FORT PIERCE,FL,71479,"Port St. Lucie, FL", 224.23 ," 437,745 "," 358,704 ", 572 ,2023,9,2023,"1,044,041","122,575",9,$0.00 ,"$6,496,567.00 ",$53.00 ,$0.00 
41199,,Board of County Commissioners of St. Lucie County,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FORT PIERCE,FL,71479,"Port St. Lucie, FL", 224.23 ," 437,745 "," 358,704 ", 572 ,2023,9,2023,"2,304,093","548,960",4,$0.00 ,"$3,175,023.00 ",$5.78 ,$0.00 
42000,,Atlanta-Region Transit Link Authority,CB,PT,Bus,Active,Full Reporter,State Government Unit or Department of Transportation,ATLANTA,GA,03817,"Atlanta, GA"," 2,553.04 "," 5,100,112 "," 1,354,871 ", 498 ,2023,6,2023,"12,527,664","484,603",26,"$1,686,535.00 ","$25,288,729.00 ",$52.18 ,$3.48 
42000,,Atlanta-Region Transit Link Authority,VP,PT,Bus,Active,Full Reporter,State Government Unit or Department of Transportation,ATLANTA,GA,03817,"Atlanta, GA"," 2,553.04 "," 5,100,112 "," 1,354,871 ", 498 ,2023,6,2023,"15,211,291","360,671",42,"$2,018,697.00 ","$2,333,539.00 ",$6.47 ,$5.60 
44929,,City of Fort Lauderdale,FB,PT,Ferry,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FORT LAUDERDALE,FL,56602,"Miami--Fort Lauderdale, FL"," 1,244.18 "," 6,077,522 "," 182,760 ", 17 ,2023,9,2023,"24,749","86,954",0,$0.00 ,"$284,819.00 ",$3.28 ,$0.00 
44929,,City of Fort Lauderdale,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",FORT LAUDERDALE,FL,56602,"Miami--Fort Lauderdale, FL"," 1,244.18 "," 6,077,522 "," 182,760 ", 17 ,2023,9,2023,"512,281","131,837",4,$0.00 ,"$1,250,562.00 ",$9.49 ,$0.00 
50001,5001,City of Appleton,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",APPLETON,WI,02764,"Appleton, WI", 107.78 ," 230,967 "," 276,683 ", 117 ,2023,12,2023,"699,286","93,289",7,"$426,713.00 ","$1,636,658.00 ",$17.54 ,$4.57 
50001,5001,City of Appleton,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",APPLETON,WI,02764,"Appleton, WI", 107.78 ," 230,967 "," 276,683 ", 117 ,2023,12,2023,"2,623,306","679,613",4,"$687,032.00 ","$6,604,751.00 ",$9.72 ,$1.01 
50001,5001,City of Appleton,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",APPLETON,WI,02764,"Appleton, WI", 107.78 ," 230,967 "," 276,683 ", 117 ,2023,12,2023,"12,689","4,400",3,$0.00 ,"$28,817.00 ",$6.55 ,$0.00 
50002,5002,City of Green Bay,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",GREEN BAY,WI,34813,"Green Bay, WI", 113.66 ," 224,156 "," 179,907 ", 62 ,2023,12,2023,"368,343","77,719",5,"$248,427.00 ","$2,192,017.00 ",$28.20 ,$3.20 
50002,5002,City of Green Bay,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",GREEN BAY,WI,34813,"Green Bay, WI", 113.66 ," 224,156 "," 179,907 ", 62 ,2023,12,2023,"2,315,823","758,383",3,"$571,923.00 ","$5,020,249.00 ",$6.62 ,$0.75 
50003,5003,City of Kenosha,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",KENOSHA,WI,44506,"Kenosha, WI", 56.17 ," 125,865 "," 99,894 ", 27 ,2023,12,2023,"170,845","23,220",7,"$79,947.00 ","$475,920.00 ",$20.50 ,$3.44 
50003,5003,City of Kenosha,LR,DO,Rail,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",KENOSHA,WI,44506,"Kenosha, WI", 56.17 ," 125,865 "," 99,894 ", 27 ,2011,12,2011,"59,365","53,396",1,"$26,698.00 ","$285,855.00 ",$5.35 ,$0.50 
50003,5003,City of Kenosha,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",KENOSHA,WI,44506,"Kenosha, WI", 56.17 ," 125,865 "," 99,894 ", 27 ,2023,12,2023,"3,834,838","1,205,924",3,"$1,612,191.00 ","$7,123,498.00 ",$5.91 ,$1.34 
50003,5003,City of Kenosha,SR,DO,Rail,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",KENOSHA,WI,44506,"Kenosha, WI", 56.17 ," 125,865 "," 99,894 ", 27 ,2023,12,2023,"32,218","19,526",2,"$14,843.00 ","$380,588.00 ",$19.49 ,$0.76 
50004,5004,City of La Crosse,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LA CROSSE,WI,45910,"La Crosse, WI--MN", 42.24 ," 98,872 "," 79,727 ", 36 ,2023,12,2023,"115,595","18,338",6,"$218,117.00 ","$525,307.00 ",$28.65 ,$11.89 
50004,5004,City of La Crosse,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LA CROSSE,WI,45910,"La Crosse, WI--MN", 42.24 ," 98,872 "," 79,727 ", 36 ,2023,12,2023,"1,889,429","667,034",3,"$470,671.00 ","$6,213,958.00 ",$9.32 ,$0.71 
50004,5004,City of La Crosse,TB,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LA CROSSE,WI,45910,"La Crosse, WI--MN", 42.24 ," 98,872 "," 79,727 ", 36 ,2003,12,2003,,,,,,,
50005,5005,City of Madison,DR,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MADISON,WI,53200,"Madison, WI", 149.70 ," 450,305 "," 363,017 ", 130 ,2018,12,2018,"93,234","16,651",6,"$196,740.00 ","$815,559.00 ",$48.98 ,$11.82 
50005,5005,City of Madison,DR,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MADISON,WI,53200,"Madison, WI", 149.70 ," 450,305 "," 363,017 ", 130 ,2018,12,2018,"1,145,466","138,279",8,"$1,541,189.00 ","$3,470,881.00 ",$25.10 ,$11.15 
